filename,label,score,thought_density,thought_ratio,sim_pos,sim_neg,sim_gap,strong_score,support_score,non_thought_score,dominant_non_thought,strong_hits,support_hits,non_thought_hits,review_flag,reason,final_bucket,final_reason
2014-03-02.txt,중간,48.4095,135.7215,0.5389,0.261,0.3074,-0.0464,192.0,77.0,230.2,word_prayer,"생각(19), 절망(5), 변화(4), 긍정(4), 생각을(3), 부정적(3), 생각이(2), 희망(2)","마음(22), 마음에(16), 생각하(5), 바라보(5), 마음속(2), 생각해(1), 담대(1)","꿈(53), 말(40), 성령(34), 말씀(24), 기도(19), 믿음(18), 입술(11), 소망(10)",,"핵심표현: 생각(19), 절망(5), 변화(4), 긍정(4), 생각을(3) | 보조표현: 마음(22), 마음에(16), 생각하(5), 바라보(5), 마음속(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1983-05-29 행복한 생활의 조건.txt,중간,48.3881,134.1236,0.807,0.3771,0.4322,-0.0551,217.0,156.4,89.3,word_prayer,"선택(9), 부정적(9), 생각(8), 생각이(4), 생각하는(2), 정신적(2), 묵상(2), 결단(2)","마음(59), 마음속(13), 마음에(10), 정신(4), 결심(4), 생각하(3), 결단(2), 바라보(2)","말(45), 말씀(16), 기도(16), 성령(6), 믿음(4), 소망(3), 신앙(1), 부르짖(1)",,"핵심표현: 선택(9), 부정적(9), 생각(8), 생각이(4), 생각하는(2) | 보조표현: 마음(59), 마음속(13), 마음에(10), 정신(4), 결심(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1999-06-27 나도 변화될까요.txt,중간,48.0562,134.6521,0.5976,0.3342,0.3986,-0.0645,290.0,91.2,256.7,word_prayer,"변화(46), 묵상(14), 생각(10), 변화를(9), 생각을(1), 의식(1), 지혜(1), 긍정(1)","마음(31), 마음에(10), 마음속(9), 생각해(6), 생각하(1), 두려워(1), 바라보(1)","말(75), 성령(53), 말씀(41), 예수님(34), 기도(26), 십자가(9), 방언(6), 믿음(3)",,"핵심표현: 변화(46), 묵상(14), 생각(10), 변화를(9), 생각을(1) | 보조표현: 마음(31), 마음에(10), 마음속(9), 생각해(6), 생각하(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1999-06-27.txt,중간,48.0562,134.6521,0.5976,0.3342,0.3986,-0.0645,290.0,91.2,256.7,word_prayer,"변화(46), 묵상(14), 생각(10), 변화를(9), 생각을(1), 의식(1), 지혜(1), 긍정(1)","마음(31), 마음에(10), 마음속(9), 생각해(6), 생각하(1), 두려워(1), 바라보(1)","말(75), 성령(53), 말씀(41), 예수님(34), 기도(26), 십자가(9), 방언(6), 믿음(3)",,"핵심표현: 변화(46), 묵상(14), 생각(10), 변화를(9), 생각을(1) | 보조표현: 마음(31), 마음에(10), 마음속(9), 생각해(6), 생각하(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1992-08-02 강하고 담대하라.txt,중간,47.6372,133.3121,0.6655,0.4021,0.4831,-0.081,174.0,244.2,210.2,word_prayer,"강하고 담대(37), 묵상(6), 생각(2), 부정적(2), 절망(2), 생각을(1), 새롭게(1), 두려움(1)","담대(58), 마음(49), 마음속(12), 두려워(12), 마음에(5), 바라보(2), 생각하(1)","말(95), 말씀(54), 기도(17), 성령(13), 믿음(12), 구원(10), 예수님(8), 십자가(6)",,"핵심표현: 강하고 담대(37), 묵상(6), 생각(2), 부정적(2), 절망(2) | 보조표현: 담대(58), 마음(49), 마음속(12), 두려워(12), 마음에(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1992-08-02.txt,중간,47.6372,133.3121,0.6655,0.4021,0.4831,-0.081,174.0,244.2,210.2,word_prayer,"강하고 담대(37), 묵상(6), 생각(2), 부정적(2), 절망(2), 생각을(1), 새롭게(1), 두려움(1)","담대(58), 마음(49), 마음속(12), 두려워(12), 마음에(5), 바라보(2), 생각하(1)","말(95), 말씀(54), 기도(17), 성령(13), 믿음(12), 구원(10), 예수님(8), 십자가(6)",,"핵심표현: 강하고 담대(37), 묵상(6), 생각(2), 부정적(2), 절망(2) | 보조표현: 담대(58), 마음(49), 마음속(12), 두려워(12), 마음에(5)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-03-26.txt,중간,47.6155,133.1374,0.6027,0.3164,0.3678,-0.0514,236.5,58.0,194.1,word_prayer,"생각(16), 부정적(7), 희망(7), 생각을(6), 생각이(4), 절망(4), 낙심(3), 새롭게(2)","마음(17), 마음에(3), 생각해(2), 생각하(2), 두려워(2), 낙심하지(2), 깨닫(1), 태도(1)","말(62), 말씀(29), 예수님(28), 꿈(17), 십자가(16), 믿음(13), 성령(12), 기도(8)",,"핵심표현: 생각(16), 부정적(7), 희망(7), 생각을(6), 생각이(4) | 보조표현: 마음(17), 마음에(3), 생각해(2), 생각하(2), 두려워(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-10-08.txt,중간,47.5081,132.2592,0.6551,0.3113,0.3486,-0.0373,302.0,75.6,198.8,word_prayer,"생각(29), 생각을(10), 부정적(8), 두려움(6), 긍정(4), 낙심(2), 생각하는(1), 생각이(1)","마음(18), 두려워(8), 마음에(7), 생각하(5), 깨닫(2), 바라보(2), 생각해(1), 마음속(1)","말(66), 기도(40), 예수님(37), 십자가(21), 성령(13), 말씀(10), 구원(4), 보혈(3)",,"핵심표현: 생각(29), 생각을(10), 부정적(8), 두려움(6), 긍정(4) | 보조표현: 마음(18), 두려워(8), 마음에(7), 생각하(5), 깨닫(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2017-06-25.txt,중간,47.0623,132.7623,0.4638,0.3469,0.4177,-0.0708,156.0,30.0,215.0,word_prayer,"생각(17), 변화(13), 생각을(2), 생각이(2), 긍정(2), 변화를(1)","마음(6), 생각하(4), 마음속(3), 마음에(3), 깨닫(1), 바라보(1)","말(83), 말씀(47), 믿음(24), 성령(21), 입술(15), 꿈(14), 기도(11), 예수님(4)",,"핵심표현: 생각(17), 변화(13), 생각을(2), 생각이(2), 긍정(2) | 보조표현: 마음(6), 생각하(4), 마음속(3), 마음에(3), 깨닫(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-04-07.txt,중간,47.0458,131.019,0.6722,0.3945,0.4428,-0.0483,119.5,142.8,127.9,word_prayer,"생각(5), 변화(5), 우울(5), 희망(5), 생각이(3), 변화를(2), 긍정(2), 묵상(1)","마음(80), 마음에(16), 마음속(2), 바라보(2), 생각하(1), 담대(1)","말(38), 성령(27), 말씀(23), 꿈(12), 예수님(7), 구원(4), 기도(3), 입술(3)",,"핵심표현: 생각(5), 변화(5), 우울(5), 희망(5), 생각이(3) | 보조표현: 마음(80), 마음에(16), 마음속(2), 바라보(2), 생각하(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2013-07-28.txt,중간,47.0303,130.9548,0.586,0.2943,0.3098,-0.0155,226.5,34.1,184.1,word_prayer,"생각(23), 변화(6), 긍정(6), 부정적(6), 생각을(5), 생각하는(1), 생각이(1), 지혜(1)","생각하(5), 바라보(5), 마음(4), 마음속(2), 정신(1), 지혜로운(1), 마음에(1)","말(109), 믿음(20), 말씀(18), 예수님(16), 입술(10), 십자가(10), 기도(8), 꿈(4)",,"핵심표현: 생각(23), 변화(6), 긍정(6), 부정적(6), 생각을(5) | 보조표현: 생각하(5), 바라보(5), 마음(4), 마음속(2), 정신(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1998-11-15 하나님의 뜻과 마음의 건강.txt,중간,46.9208,113.3568,0.7135,0.3862,0.4402,-0.054,153.5,200.4,142.1,word_prayer,"우울(8), 생각(6), 절망(5), 희망(5), 염려(3), 낙심(2), 부정적(2), 마음의 건강(2)","마음(85), 마음에(31), 마음속(12), 결심(4), 생각하(3), 정신(1), 태도(1), 담대(1)","말(56), 기도(55), 말씀(13), 성령(12), 부르짖(3), 구원(3), 예수님(3), 믿음(2)",,"제목에 생각 축 표지어가 있음 | 핵심표현: 우울(8), 생각(6), 절망(5), 희망(5), 염려(3) | 보조표현: 마음(85), 마음에(31), 마음속(12), 결심(4), 생각하(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1992-06-14.txt,중간,46.2723,128.8111,0.7232,0.3673,0.4345,-0.0671,148.0,212.8,138.1,word_prayer,"염려(22), 생각(7), 절망(3), 생각을(1), 생각이(1), 지혜(1)","마음(90), 마음속(24), 마음에(16), 생각하(4), 염려하지(3), 바라보(2), 결심(1)","말(55), 기도(44), 예수님(18), 말씀(16), 성령(5), 믿음(3), 부르짖(3), 순종(1)",,"핵심표현: 염려(22), 생각(7), 절망(3), 생각을(1), 생각이(1) | 보조표현: 마음(90), 마음속(24), 마음에(16), 생각하(4), 염려하지(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2015-10-18.txt,중간,46.1369,129.2732,0.5502,0.2859,0.3391,-0.0532,135.5,122.4,210.8,dream_vision,"두려움(13), 낙심(5), 생각(4), 변화(4), 긍정(2), 절망(2), 생각이(1), 결단(1)","바라보(32), 마음(16), 마음속(8), 낙심하지(4), 생각하(3), 두려워(3), 마음에(2), 정신(1)","꿈(66), 말(37), 믿음(31), 기도(20), 십자가(18), 예수님(10), 성령(6), 구원(6)",,"핵심표현: 두려움(13), 낙심(5), 생각(4), 변화(4), 긍정(2) | 보조표현: 바라보(32), 마음(16), 마음속(8), 낙심하지(4), 생각하(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1989-01-29 자존심.txt,중간,46.1181,127.9493,0.7756,0.4077,0.4695,-0.0618,337.5,56.2,113.9,word_prayer,"지혜(34), 의식(12), 생각(10), 긍정(5), 강하고 담대(3), 부정적(3), 사고방식(2), 생각을(1)","마음(10), 생각하(6), 마음속(5), 담대(4), 새 사람(2), 정신(1), 생각해(1), 태도(1)","말(51), 말씀(21), 예수님(17), 성령(9), 기도(7), 구원(6), 십자가(4), 신앙(2)",,"핵심표현: 지혜(34), 의식(12), 생각(10), 긍정(5), 강하고 담대(3) | 보조표현: 마음(10), 생각하(6), 마음속(5), 담대(4), 새 사람(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1982-03-07.txt,중간,45.8766,127.5607,0.7413,0.3519,0.4187,-0.0667,233.5,197.4,150.4,word_prayer,"염려(24), 생각(11), 지혜(7), 절망(4), 변화(2), 생각하는(1), 생각을(1), 생각이(1)","마음(75), 마음속(27), 마음에(14), 생각하(4), 염려하지(4), 정신(2), 낙심하지(1)","말(75), 말씀(27), 기도(18), 성령(13), 예수님(10), 십자가(8), 신앙(2), 보혜사(2)",,"핵심표현: 염려(24), 생각(11), 지혜(7), 절망(4), 변화(2) | 보조표현: 마음(75), 마음속(27), 마음에(14), 생각하(4), 염려하지(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1998-04-05 하나님의 전신갑주를 입으라.txt,중간,44.9462,125.4294,0.646,0.3949,0.4574,-0.0625,300.0,72.4,204.1,word_prayer,"생각(22), 부정적(8), 긍정(7), 생각을(4), 생각이(4), 지혜(4), 절망(4), 변화(3)","마음(25), 마음에(6), 생각하(5), 마음속(5), 정신(1), 생각해(1), 태도(1), 낙심하지(1)","말(81), 말씀(28), 믿음(22), 구원(22), 기도(15), 신앙(14), 성령(12), 예수님(7)",,"핵심표현: 생각(22), 부정적(8), 긍정(7), 생각을(4), 생각이(4) | 보조표현: 마음(25), 마음에(6), 생각하(5), 마음속(5), 정신(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2000-07-23 밥이냐 독이냐.txt,중간,44.8282,123.7565,0.8114,0.3209,0.3662,-0.0453,294.0,61.8,82.7,word_prayer,"생각(25), 긍정(13), 변화(10), 변화를(7), 부정적(6), 생각하는(2), 태도(2), 마음을 새롭게(1)","생각하(14), 생각해(5), 마음(4), 깨닫(2), 태도(2), 마음속(1), 마음에(1), 두려워(1)","말(50), 기도(15), 믿음(8), 말씀(6), 신앙(3), 순종(3), 부르짖(2), 십자가(2)",,"핵심표현: 생각(25), 긍정(13), 변화(10), 변화를(7), 부정적(6) | 보조표현: 생각하(14), 생각해(5), 마음(4), 깨닫(2), 태도(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1995-08-06 포도주로 변한 물.txt,중간,44.7739,124.2657,0.7465,0.3471,0.4074,-0.0602,229.0,46.0,93.4,word_prayer,"변화(45), 변화를(12), 생각(4), 염려(4), 생각을(1), 의식(1), 긍정(1), 부정적(1)","마음(18), 마음속(7), 마음에(4), 결심(1)","말(23), 예수님(22), 기도(12), 말씀(9), 성령(8), 믿음(7), 확신(3), 소망(3)",,"핵심표현: 변화(45), 변화를(12), 생각(4), 염려(4), 생각을(1) | 보조표현: 마음(18), 마음속(7), 마음에(4), 결심(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-03-30.txt,중간,44.6334,124.2192,0.5937,0.276,0.3009,-0.0249,190.0,52.6,166.0,word_prayer,"긍정(17), 생각(10), 변화(5), 태도(2), 염려(2), 생각을(1), 생각이(1), 생각의(1)","마음(29), 태도(2), 생각하(1), 깨닫(1), 마음에(1), 바라보(1)","말(84), 믿음(30), 말씀(25), 입술(8), 꿈(8), 기도(7), 예수님(7), 확신(2)",,"핵심표현: 긍정(17), 생각(10), 변화(5), 태도(2), 염려(2) | 보조표현: 마음(29), 태도(2), 생각하(1), 깨닫(1), 마음에(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2000-12-10 변화의 기적을 체험하기 위하여.txt,중간,44.3973,123.2471,0.6713,0.3405,0.3765,-0.036,412.5,16.4,210.0,word_prayer,"변화(100), 변화를(15), 의식(3), 희망(3), 묵상(2), 긍정(2), 생각(1), 생각을(1)","마음(10), 마음에(2)","말(96), 말씀(49), 성령(29), 예수님(17), 기도(14), 믿음(5), 구원(3), 부르짖(2)",,"핵심표현: 변화(100), 변화를(15), 의식(3), 희망(3), 묵상(2) | 보조표현: 마음(10), 마음에(2)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1993-08-08.txt,중간,43.9699,121.8675,0.8044,0.3995,0.4751,-0.0756,98.0,257.0,86.3,word_prayer,"변화(7), 정신적(6), 생각(4), 절망(3), 의식(2), 새롭게(1), 변화를(1)","마음(89), 마음속(46), 정신(11), 마음에(9), 생각하(3), 생각해(1), 바라보(1)","말(34), 성령(13), 예수님(10), 십자가(9), 말씀(5), 기도(4), 보혈(4), 신앙(2)",,"핵심표현: 변화(7), 정신적(6), 생각(4), 절망(3), 의식(2) | 보조표현: 마음(89), 마음속(46), 정신(11), 마음에(9), 생각하(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2001-12-30 회개로 떠나 보내는 한 해.txt,중간,43.945,121.0138,0.767,0.3093,0.3255,-0.0162,264.5,96.0,109.5,word_prayer,"생각(19), 부정적(13), 긍정(6), 희망(6), 생각을(4), 태도(3), 절망(2), 생각이(1)","마음(35), 생각해(9), 마음속(7), 태도(3), 마음에(3), 생각하(1), 깨닫(1)","말(45), 기도(28), 말씀(11), 십자가(10), 예수님(6), 꿈(5), 성령(3), 보혈(3)",,"핵심표현: 생각(19), 부정적(13), 긍정(6), 희망(6), 생각을(4) | 보조표현: 마음(35), 생각해(9), 마음속(7), 태도(3), 마음에(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2012-08-26.txt,중간,43.9328,122.6078,0.6078,0.3414,0.3942,-0.0528,187.5,59.8,159.6,word_prayer,"생각(23), 생각이(5), 생각을(4), 낙심(4), 결단(1), 긍정(1), 희망(1)","마음(14), 마음에(5), 생각하(4), 마음속(4), 낙심하지(3), 결심(2), 담대(2), 결단(1)","말(51), 기도(46), 말씀(28), 믿음(13), 입술(10), 부르짖(5), 구원(4), 신앙(3)",,"핵심표현: 생각(23), 생각이(5), 생각을(4), 낙심(4), 결단(1) | 보조표현: 마음(14), 마음에(5), 생각하(4), 마음속(4), 낙심하지(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1995-04-30 하나님이 함께 하시는 사람.txt,중간,43.7153,122.6119,0.5675,0.4167,0.4913,-0.0746,208.0,120.6,250.4,word_prayer,"강하고 담대(14), 생각(13), 지혜(11), 묵상(4), 생각하는(2), 생각을(2), 변화(2), 의식(1)","담대(25), 마음(23), 마음속(9), 생각하(4), 두려워(3), 마음에(2), 깨닫(1), 바라보(1)","말(113), 말씀(65), 꿈(41), 믿음(21), 기도(10), 성령(7), 신앙(3), 예수님(3)",,"핵심표현: 강하고 담대(14), 생각(13), 지혜(11), 묵상(4), 생각하는(2) | 보조표현: 담대(25), 마음(23), 마음속(9), 생각하(4), 두려워(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1985-08-11 성공으로 가는 7가지 이정표.txt,중간,43.6409,120.6512,0.7493,0.2655,0.3047,-0.0392,144.5,114.9,86.8,dream_vision,"지혜(11), 결단(8), 태도(6), 생각(4), 절망(2), 마음의 자세(1), 변화(1)","마음(30), 마음속(11), 결단(8), 태도(6), 마음에(4), 정신(2), 생각해(1), 생각하(1)","꿈(29), 말(16), 십자가(9), 기도(8), 말씀(7), 성령(6), 예수님(5), 믿음(2)",,"핵심표현: 지혜(11), 결단(8), 태도(6), 생각(4), 절망(2) | 보조표현: 마음(30), 마음속(11), 결단(8), 태도(6), 마음에(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1991-02-17 새로워져야만 한다.txt,중간,43.3499,121.8025,0.5941,0.4005,0.4985,-0.098,249.0,118.6,251.2,word_prayer,"새롭게(16), 생각(11), 생각이(7), 희망(5), 생각을(4), 낙심(4), 묵상(3), 절망(3)","마음(41), 마음속(22), 마음에(3), 바라보(2), 정신(1), 깨닫(1), 결심(1), 두려워(1)","말(51), 기도(49), 성령(45), 말씀(32), 꿈(32), 예수님(17), 십자가(9), 소망(4)",,"핵심표현: 새롭게(16), 생각(11), 생각이(7), 희망(5), 생각을(4) | 보조표현: 마음(41), 마음속(22), 마음에(3), 바라보(2), 정신(1)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
1990-06-03 생활점검.txt,중간,43.3186,120.4632,0.7303,0.4236,0.4986,-0.075,248.5,100.0,128.7,word_prayer,"생각(14), 정신적(7), 변화(6), 긍정(5), 새롭게(4), 부정적(4), 염려(3), 마음의 자세(2)","마음(23), 마음속(9), 정신(8), 생각해(8), 생각하(4), 태도(1), 마음에(1), 결심(1)","말(48), 기도(24), 말씀(15), 성령(13), 십자가(11), 예수님(8), 신앙(4), 확신(2)",,"핵심표현: 생각(14), 정신적(7), 변화(6), 긍정(5), 새롭게(4) | 보조표현: 마음(23), 마음속(9), 정신(8), 생각해(8), 생각하(4)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2016-10-02.txt,중간,43.0998,120.2315,0.6249,0.3799,0.4392,-0.0593,170.5,68.4,143.4,cross_salvation,"생각(13), 선택(5), 변화(5), 생각이(4), 생각을(3), 깨달음(3), 긍정(2), 결단(1)","마음(15), 깨닫(7), 마음에(7), 마음속(3), 두려워(3), 바라보(3), 생각하(1), 결단(1)","예수님(33), 말(26), 구원(21), 십자가(16), 성령(10), 말씀(10), 꿈(8), 믿음(7)",,"핵심표현: 생각(13), 선택(5), 변화(5), 생각이(4), 생각을(3) | 보조표현: 마음(15), 깨닫(7), 마음에(7), 마음속(3), 두려워(3)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
2014-01-05.txt,중간,43.0959,120.0513,0.5863,0.2637,0.299,-0.0353,113.5,120.6,165.2,word_prayer,"희망(6), 두려움(5), 생각(4), 강하고 담대(4), 묵상(2), 변화(2), 부정적(2), 생각을(1)","마음(30), 바라보(15), 두려워(9), 담대(7), 마음에(6), 마음속(4), 생각하(1), 태도(1)","말(59), 말씀(36), 꿈(30), 믿음(16), 기도(14), 입술(9), 예수님(5), 십자가(3)",,"핵심표현: 희망(6), 두려움(5), 생각(4), 강하고 담대(4), 묵상(2) | 보조표현: 마음(30), 바라보(15), 두려워(9), 담대(7), 마음에(6)",유지,자동 판정과 수동 검토 기준에서 생각 축 유지
